,filename,file_type,contig,contig_len,plasmid_name,plasmid_accession,top_hit
848,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_13_genome.fasta,short,NODE_30_length_36530_cov_27.735807|NODE_17_length_105230_cov_28.088794,36530.0,IncFIB(AP001918)|IncFIA|IncFII,AP001918|AP001918|AY458016,CP055749.1
850,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_15_genome.fasta,short,NODE_38_length_15592_cov_29.184927|NODE_24_length_76288_cov_28.543582,15592.0,IncFII(pCoo)|IncFIB(AP001918)|IncFIA,CR942285|AP001918,CP057466.1
851,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_17_genome.fasta,short,NODE_19_length_99996_cov_28.763685,99996.0,IncFIB(AP001918)|IncFIA|IncFII(29),AP001918|CP003035,CP057877.1
852,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_19_genome.fasta,short,NODE_49_length_61796_cov_28.621808,61796.0,IncFII,AY458016,NC_007675.1
853,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_19_genome.fasta,short,NODE_67_length_34056_cov_7.360896,34056.0,IncY,K02380,NZ_CP029244.1
854,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_19_genome.fasta,short,NODE_99_length_14232_cov_7.183474,14232.0,IncFIB(K)(pCAV1099-114),CP011596,NZ_CP075884.1
855,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_19_plasmid.fasta,short,NODE_18_length_60603_cov_28.665934_component_2,60603.0,IncFII,AY458016,NC_007675.1
858,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_1_genome.fasta,short,NODE_55_length_26787_cov_27.924098|NODE_47_length_32314_cov_28.755257|NODE_50_length_30787_cov_28.615959,26787.0,IncFIA|IncFII|IncFIB(AP001918),AP001918|AY458016|AP001918,CP056585.1
859,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_genome.fasta,short,NODE_122_length_35892_cov_28.920494,35892.0,IncX1,EU370913,NZ_MH121702.1
860,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_genome.fasta,short,NODE_57_length_78348_cov_28.334220,78348.0,IncI(Gamma),AP011954,NZ_AP022088.1
861,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_genome.fasta,short,NODE_64_length_72720_cov_26.873276,72720.0,IncFIB(AP001918)|IncFII,AP001918|AY458016,NZ_CP054369.1
862,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,NODE_101_length_18223_cov_13.080488_component_69,18223.0,IncFIA(HI1)(pAR0022)|IncFII(Yp),CP024882|CP000670,CP077692.1
863,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,NODE_110_length_16888_cov_27.522753_component_4|NODE_46_length_33786_cov_28.201990_component_4,16888.0,IncFII|IncI(Gamma),AY458016|AP011954,NZ_CP031323.1
864,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_20_plasmid.fasta,short,NODE_42_length_35892_cov_28.920494_component_19,35892.0,IncX1,EU370913,NZ_MH121702.1
866,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_21_genome.fasta,short,NODE_1114_length_1221_cov_1.924545,1221.0,IncQ1,M28829,NZ_CP010245.1
868,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_21_genome.fasta,short,NODE_283_length_17721_cov_11.480625|NODE_146_length_54216_cov_3.834883,17721.0,IncFIB(pB171)|IncR,AB024946|DQ449578,CP076091.1
869,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_21_genome.fasta,short,NODE_467_length_6161_cov_28.042384,6161.0,IncFII(pHN7A8),JN232517,CP027765.1
870,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_21_plasmid.fasta,short,NODE_121_length_54216_cov_3.834883_component_37,54216.0,IncR,DQ449578,NC_019390.1
871,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_21_plasmid.fasta,short,NODE_352_length_6161_cov_28.042384_component_0,6161.0,IncFII(pHN7A8),JN232517,CP027765.1
872,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_22_genome.fasta,short,NODE_14_length_114639_cov_28.709184,114639.0,IncFIB(pB171),AB024946,CP076089.1
873,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_22_plasmid.fasta,short,NODE_1_length_114639_cov_28.709184_component_0,114639.0,IncFIB(pB171),AB024946,CP076089.1
874,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_23_genome.fasta,short,NODE_1020_length_807_cov_1.470845,807.0,IncQ1,M28829,
876,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_24_genome.fasta,short,NODE_16_length_50412_cov_4.687598|NODE_10_length_72802_cov_4.301963,50412.0,IncFIB(AP001918)|IncFII,AP001918|AY458016,NZ_CP041417.1
877,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_24_genome.fasta,short,NODE_18_length_43487_cov_3.102177,43487.0,IncI1-I(Alpha),AP005147,CP056802.1
878,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_25_genome.fasta,short,NODE_1089_length_4175_cov_2.500740,4175.0,IncFIB(pB171),AB024946,CP075023.1
879,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_29_genome.fasta,short,NODE_284_length_2312_cov_1.790507,2312.0,IncQ1,M28829,NZ_MH463250.1
880,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_2_genome.fasta,short,NODE_20_length_100488_cov_27.792442,100488.0,IncFIB(AP001918)|IncFII(pCoo),AP001918|CR942285,CP057522.1
881,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_2_genome.fasta,short,NODE_28_length_58416_cov_27.744112,58416.0,IncFII(pSE11),AP009242,CP057153.1
882,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_33_genome.fasta,short,NODE_23_length_3437_cov_1.533776,3437.0,IncQ1,M28829,CP052139.1
883,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_genome.fasta,short,NODE_1368_length_2434_cov_1.688284,2434.0,IncFIB(AP001918),AP001918,NZ_CP010201.1
886,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_genome.fasta,short,NODE_1642_length_2018_cov_1.518187,2018.0,IncFII(Cf),CP056911,NZ_KX786187.1
889,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_genome.fasta,short,NODE_49_length_70791_cov_29.315565,70791.0,IncFIB(pKPHS1),CP003223,NZ_CP027155.1
890,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_genome.fasta,short,NODE_6032_length_606_cov_0.839175,606.0,IncFII(pSE11),AP009242,
892,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_genome.fasta,short,NODE_650_length_6221_cov_28.275246|NODE_1383_length_2413_cov_26.827661|NODE_1609_length_2041_cov_23.844792|NODE_1810_length_1840_cov_28.916230|NODE_325_length_17619_cov_27.665962|NODE_618_length_6720_cov_28.559327|NODE_67_length_62071_cov_28.859225|NODE_79_length_52654_cov_29.223288,6221.0,IncFII(K)|IncFIA(HI1)|IncFII(K)|IncFIB(K)|IncR|IncN|IncC|repA(dmsm701b,CP000648|AF250878|CP000648|JN233704|DQ449578|AY046276|JN157804|CP095679,NZ_LR130549.1
896,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_plasmid.fasta,short,NODE_30_length_70791_cov_29.315565_component_0,70791.0,IncFIB(pKPHS1),CP003223,NZ_CP027155.1
903,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_34_plasmid.fasta,short,NODE_642_length_1840_cov_28.916230_component_0|NODE_233_length_17619_cov_27.665962_component_0|NODE_411_length_6720_cov_28.559327_component_0|NODE_428_length_6221_cov_28.275246_component_0|NODE_43_length_62071_cov_28.859225_component_0|NODE_52_length_52654_cov_29.223288_component_0|NODE_576_length_2413_cov_26.827661_component_0|NODE_615_length_2041_cov_23.844792_component_0,1840.0,IncFIB(K)|IncR|IncN|IncFII(K)|IncC|repA(dmsm701b|IncFIA(HI1)|IncFII(K),JN233704|DQ449578|AY046276|CP000648|JN157804|CP095679|AF250878|CP000648,NZ_CP018886.1
905,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_35_genome.fasta,short,NODE_66_length_17957_cov_27.454923|NODE_36_length_37409_cov_26.403937,17957.0,IncHI1B(R27)|IncHI1A,AF250878|AF250878,NZ_CP049968.1
906,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_35_genome.fasta,short,NODE_77_length_11757_cov_34.669474,11757.0,IncQ1,M28829,NZ_CP068973.1
907,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_35_plasmid.fasta,short,NODE_1_length_11757_cov_34.669474_component_1,11757.0,IncQ1,M28829,NZ_CP068973.1
915,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_37_genome.fasta,short,NODE_46_length_5796_cov_27.322996|NODE_103_length_1720_cov_1.280801|NODE_22_length_44489_cov_28.253246|NODE_29_length_28969_cov_28.354375|NODE_34_length_15036_cov_27.950721|NODE_38_length_12408_cov_28.067551|NODE_42_length_9369_cov_26.898140|NODE_45_length_6776_cov_26.621638,5796.0,IncFIB(K)|IncQ1|IncFII(K)|IncFIB(pQil)|IncFIA(HI1)|IncR|IncFII(K)|IncFII(pKP91),JN233704|M28829|CP000648|JN233705|AF250878|DQ449578|CP000648|CP000966,NZ_LR890516.1
916,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_38_genome.fasta,short,NODE_29_length_47799_cov_28.446768,47799.0,IncFIB(pB171)|IncFIA,AB024946|AP001918,NZ_MK295820.1
918,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_3_genome.fasta,short,NODE_38_length_13858_cov_28.484021|NODE_23_length_73356_cov_28.521103,13858.0,IncFIB(AP001918)|IncFIC(FII),AP001918|AP001918,CP057886.1
919,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_40_genome.fasta,short,NODE_13_length_110762_cov_28.881346,110762.0,IncFIB(pHCM2),AL513384,NZ_CP040928.1
920,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_40_genome.fasta,short,NODE_35_length_36631_cov_27.500329,36631.0,IncFIB(K),JN233704,NZ_MN423365.1
921,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_40_plasmid.fasta,short,NODE_1_length_110774_cov_28.888191_component_1,110774.0,IncFIB(pHCM2),AL513384,NZ_CP040928.1
922,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_40_plasmid.fasta,short,NODE_3_length_36636_cov_27.498617_component_0,36636.0,IncFIB(K),JN233704,NZ_MN423365.1
923,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_42_genome.fasta,short,NODE_43_length_34467_cov_28.512403,34467.0,IncN4,JQ996149,NZ_CP027258.1
925,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_42_genome.fasta,short,NODE_59_length_18596_cov_28.987226|NODE_44_length_33315_cov_28.837290,18596.0,IncI(Gamma)|IncX1,AP011954|EU370913,NZ_CP047578.1
926,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_42_plasmid.fasta,short,NODE_1_length_34467_cov_28.512403_component_0,34467.0,IncN4,JQ996149,NZ_CP027258.1
927,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_genome.fasta,short,NODE_16_length_115147_cov_28.826465,115147.0,IncFIB(AP001918)|IncFII,AP001918|AY458016,NZ_CP051699.1
928,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_43_plasmid.fasta,short,NODE_1_length_115147_cov_28.826465_component_0,115147.0,IncFIB(AP001918)|IncFII,AP001918|AY458016,NZ_CP051699.1
929,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_44_genome.fasta,short,NODE_14_length_114351_cov_28.444979,114351.0,IncFIB(K),JN233704,NZ_CP042521.1
931,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_45_genome.fasta,short,NODE_92_length_6974_cov_28.025098|NODE_134_length_2273_cov_28.717937,6974.0,IncFII(pHN7A8)|IncFIB(AP001918),JN232517|AP001918,NZ_CP064214.1
932,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_47_genome.fasta,short,NODE_31_length_31831_cov_28.560360,31831.0,IncX1,EU370913,NC_021842.2
934,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_48_genome.fasta,short,NODE_40_length_6615_cov_29.984447|NODE_33_length_14573_cov_28.830681,6615.0,IncFIB(AP001918)|IncFII(29),AP001918|CP003035,CP077315.1
937,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_49_genome.fasta,short,NODE_43_length_12425_cov_29.666125|NODE_33_length_29569_cov_28.591619|NODE_41_length_18822_cov_28.866317,12425.0,IncI1-I(Alpha)|IncFII|IncFIB(AP001918),AP005147|AY458016|AP001918,NZ_AP022088.1
938,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_4_genome.fasta,short,NODE_18_length_99045_cov_28.722676,99045.0,IncFIB(AP001918)|IncFII(29),AP001918|CP003035,NZ_CP010345.1
940,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_50_genome.fasta,short,NODE_40_length_10192_cov_29.557740|NODE_22_length_55583_cov_28.720638,10192.0,IncFIB(AP001918)|IncFII,AP001918|AY458016,NZ_CP023363.1
941,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_51_genome.fasta,short,NODE_41_length_19034_cov_28.961191,19034.0,IncY,K02380,NZ_CP023978.1
942,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_53_genome.fasta,short,NODE_13_length_138476_cov_26.755079,138476.0,IncFIB(pCTU1),FN543094,NC_023024.1
943,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_53_plasmid.fasta,short,NODE_4_length_138476_cov_26.755079_component_3,138476.0,IncFIB(pCTU1),FN543094,NC_023024.1
946,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_54_genome.fasta,short,NODE_4_length_130288_cov_29.394332,130288.0,IncC,JN157804,NZ_CP026233.1
947,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_54_genome.fasta,short,NODE_78_length_32132_cov_2.795039|NODE_2186_length_2545_cov_1.470297|NODE_3609_length_1636_cov_1.258746,32132.0,IncFII(K)|IncFIB(K)|IncFIA(HI1),CP000648|JN233704|AF250878,NZ_CP028995.1
948,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_54_plasmid.fasta,short,NODE_1_length_130288_cov_29.394332_component_1,130288.0,IncC,JN157804,NZ_CP026233.1
949,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_54_plasmid.fasta,short,NODE_49_length_34296_cov_2.801229_component_34,34296.0,IncFII(K),CP000648,NZ_CP028995.1
951,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_56_genome.fasta,short,NODE_130_length_47447_cov_27.851963|NODE_126_length_47890_cov_28.016203,47447.0,IncFIB(pENTAS01)|IncFII(Cf),CP003027|CP056911,NZ_CP056277.1
952,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_56_genome.fasta,short,NODE_1506_length_1235_cov_1.432675,1235.0,IncFII(K),CP000648,NZ_CP035384.1
954,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_57_genome.fasta,short,NODE_84_length_34774_cov_24.950769|NODE_68_length_47447_cov_18.927376,34774.0,IncFII(Cf)|IncFIB(pENTAS01),CP056911|CP003027,NZ_CP017185.1
955,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_57_plasmid.fasta,short,NODE_33_length_41430_cov_16.828149_component_12,41430.0,IncFIB(pENTAS01),CP003027,NZ_CP056277.1
961,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_59_genome.fasta,short,NODE_3053_length_2827_cov_2.553215|NODE_1085_length_7852_cov_2.798086,2827.0,IncFIB(AP001918)|IncFII(pSE11),AP001918|AP009242,NZ_CP010201.1
968,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_59_genome.fasta,short,NODE_539_length_13762_cov_28.080419|NODE_1072_length_7914_cov_26.035416|NODE_116_length_40456_cov_28.384083|NODE_1615_length_5541_cov_5.115683|NODE_264_length_22262_cov_4.085904|NODE_3374_length_2532_cov_4.972625|NODE_346_length_18577_cov_28.536086|NODE_3567_length_2393_cov_27.672535|NODE_3751_length_2253_cov_10.472795|NODE_377_length_17578_cov_27.170247|NODE_3926_length_2154_cov_2.327103|NODE_7656_length_1072_cov_2.201893|NODE_953_length_8623_cov_2.126794,13762.0,IncFIB(pECLA)|IncFII(K)|IncFII(pECLA)|IncFII(K)|IncC|IncFIA(HI1)|IncFIA(HI1)|IncFIB(K)|IncFII(K)|IncR|IncFIB(K)(pCAV1099-114)|IncX1|IncFII(Cf),CP001919|CP000648|CP001919|CP000648|JN157804|AF250878|AF250878|JN233704|CP000648|DQ449578|CP011596|EU370913|CP056911,NZ_LS999207.1
970,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_59_genome.fasta,short,NODE_9527_length_864_cov_1.519515,864.0,IncFIB(pENTAS01),CP003027,
977,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_59_plasmid.fasta,short,NODE_881_length_7914_cov_26.035416_component_0|NODE_199_length_22262_cov_4.085904_component_59|NODE_273_length_18577_cov_28.536086_component_0|NODE_302_length_17578_cov_27.170247_component_0|NODE_467_length_13762_cov_28.080419_component_0|NODE_69_length_40456_cov_28.384083_component_0,7914.0,IncFII(K)|IncC|IncFIA(HI1)|IncR|IncFIB(pECLA)|IncFII(pECLA),CP000648|JN157804|AF250878|DQ449578|CP001919|CP001919,NZ_MF156708.1
979,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_5_genome.fasta,short,NODE_23_length_42591_cov_28.439534|NODE_18_length_91342_cov_28.074851,42591.0,IncFIB(AP001918)|IncFIA|IncFIC(FII),AP001918|AP001918,CP055749.1
981,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_60_genome.fasta,short,NODE_76_length_40444_cov_29.303846|NODE_125_length_13762_cov_28.674511,40444.0,IncFII(pECLA)|IncFIB(pECLA),CP001919|CP001919,NZ_LS999207.1
983,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_60_plasmid.fasta,short,NODE_41_length_13762_cov_28.674511_component_0|NODE_24_length_40444_cov_29.303846_component_0,13762.0,IncFIB(pECLA)|IncFII(pECLA),CP001919|CP001919,NZ_LS999207.1
985,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_genome.fasta,short,NODE_172_length_13725_cov_16.245516|NODE_133_length_18466_cov_8.257400,13725.0,IncFIB(pECLA)|IncFII(pECLA),CP001919|CP001919,NZ_LS999207.1
986,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_61_plasmid.fasta,short,NODE_81_length_18466_cov_8.257400_component_1,18466.0,IncFII(pECLA),CP001919,NZ_LS999207.1
988,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_62_genome.fasta,short,NODE_71_length_63398_cov_19.261185|NODE_310_length_14185_cov_6.017847,63398.0,IncFII|IncFIB(AP001918),AY458016|AP001918,NZ_CP069531.1
989,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_62_plasmid.fasta,short,NODE_43_length_63398_cov_19.261185_component_2,63398.0,IncFII,AY458016,NZ_CP069531.1
990,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,NODE_70_length_50293_cov_28.767320,50293.0,IncFIB(K),JN233704,NZ_AP022528.1
991,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_genome.fasta,short,NODE_94_length_34555_cov_29.240170,34555.0,IncN4,JQ996149,NZ_CP024853.1
992,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_plasmid.fasta,short,NODE_20_length_50293_cov_28.767320_component_0,50293.0,IncFIB(K),JN233704,NZ_AP022528.1
993,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_63_plasmid.fasta,short,NODE_22_length_34555_cov_29.240170_component_2,34555.0,IncN4,JQ996149,NZ_CP024853.1
994,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_64_genome.fasta,short,NODE_10_length_143225_cov_28.523305,143225.0,IncFIB(pENTAS01),CP003027,NZ_CP042513.1
995,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_6_genome.fasta,short,NODE_14_length_141729_cov_28.103511,141729.0,IncFIB(AP001918)|IncFIA|IncFII,AP001918|AY458016,CP058005.1
996,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_7_genome.fasta,short,NODE_167_length_6348_cov_9.500883,6348.0,IncI1-I(Alpha),AP005147,NZ_CP057464.1
997,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_7_genome.fasta,short,NODE_368_length_2537_cov_2.016142,2537.0,IncI2(Delta),AP002527,CP057707.1
998,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_8_genome.fasta,short,NODE_20_length_86125_cov_28.203223,86125.0,IncFIB(AP001918)|IncFIA|IncFII(29),AP001918|CP003035,NZ_CP010345.1
999,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_8_plasmid.fasta,short,NODE_1_length_86125_cov_28.203223_component_0,86125.0,IncFIB(AP001918)|IncFIA|IncFII(29),AP001918|CP003035,NZ_CP010345.1
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_69_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_42_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_19_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_40_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_8_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_29_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_2_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_39_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_65_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_46_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_23_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_68_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_55_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/._AL_1_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_67_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_33_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_31_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_26_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_98_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_14_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_18_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
0,/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_6_genome.fasta,n/a,n/a,1000000.0,no plasmid found,n/a,
