filename,file_type,plasmid_name,plasmid_accession,contig,pctId,coverage,hit_len,template_length,subj_start,subj_end,query_start,query_end,read_len,contig_cover,contig_len
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_genome.fasta,short,Col(pHAD28),KU674895,NODE_1444_length_1163_cov_27.850288:49..179:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,49,179,                                  1,131,1000000,1000000,1163.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH2_27_genome.fasta,short,Col440I,CP023920,NODE_7627_length_442_cov_21.358255:246..359:Col440I_1__CP023920:94.736842,94.74,                                  100.0,114,114,246,359,                                  1,114,1000000,1000000,442.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/KH_27_plasmid.fasta,short,no plasmid found,n/a,n/a,1000,1000,0,0,0,0,0,0,1000000,1000000,1000000
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_3_length_11434_cov_13.035358_component_0:6080..6210:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,6080,6210,                                  1,131,1000000,13.035358,11434.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col440I,CP023920,NODE_3_length_11434_cov_13.035358_component_0:10814..10927:Col440I_1__CP023920:96.491228,96.49,                                  100.0,114,114,10814,10927,                                  1,114,1000000,13.035358,11434.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col440I,CP023920,NODE_4_length_11336_cov_7.125368_component_1:11139..11252:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,11139,11252,                                  1,114,1000000,7.125368,11336.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col440I,CP023920,NODE_4_length_11336_cov_7.125368_component_1:8603..8716:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,8603,8716,                                  1,114,1000000,7.125368,11336.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_5_length_8403_cov_8.595025_component_2:6992..7122:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,6992,7122,                                  1,131,1000000,8.595025,8403.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(MGD2),NC003789,NODE_8_length_5903_cov_6.645278_component_0:903..1003:Col(MGD2)_1__NC_003789:66.911765,90.1,                                  74.26,101,136,903,1003,                                  1,101,1000000,6.645278,5903.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(MGD2),NC003789,NODE_12_length_5322_cov_3.389733_component_7:2777..2877:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,2777,2877,                                  1,101,1000000,3.389733,5322.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col440II,CP023921,NODE_13_length_5227_cov_10.610850_component_0:4336..4616:Col440II_1__CP023921:90.425532,90.75,                                  99.65,281,282,4336,4616,                                  2,282,1000000,10.61085,5227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_13_length_5227_cov_10.610850_component_0:1687..1817:Col(pHAD28)_1__KU674895:90.215128,90.91,                                  99.24,132,131,1687,1817,                                  1,131,1000000,10.61085,5227.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_17_length_4376_cov_8.163572_component_1:2077..2207:Col(pHAD28)_1__KU674895:91.603053,91.6,                                  100.0,131,131,2077,2207,                                  1,131,1000000,8.163572,4376.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_18_length_3850_cov_2.762135_component_1:3675..3805:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,3675,3805,                                  1,131,1000000,2.762135,3850.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_19_length_3122_cov_7.532156_component_2:49..177:Col(pHAD28)_1__KU674895:91.603053,93.02,                                  98.47,129,131,49,177,                                  1,129,1000000,7.532156,3122.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_20_length_2997_cov_8.990612_component_0:2463..2593:Col(pHAD28)_1__KU674895:93.129771,93.13,                                  100.0,131,131,2463,2593,                                  1,131,1000000,8.990612,2997.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_23_length_2866_cov_6.810565_component_0:26..156:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,26,156,                                  1,131,1000000,6.810565,2866.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(IMGS31),NC011406,NODE_26_length_2667_cov_19.735271_component_12:563..760:Col(IMGS31)_1__NC_011406:99.494949,99.49,                                  100.0,198,198,563,760,                                  1,198,1000000,19.735271,2667.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_27_length_2615_cov_27.701684_component_13:1832..1960:Col(pHAD28)_1__KU674895:94.656489,96.12,                                  98.47,129,131,1832,1960,                                  1,129,1000000,27.701684,2615.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_31_length_2037_cov_24.491649_component_15:1111..1241:Col(pHAD28)_1__KU674895:100.000000,100.0,                                  100.0,131,131,1111,1241,                                  1,131,1000000,24.491649,2037.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_35_plasmid.fasta,short,Col(pHAD28),KU674895,NODE_34_length_1459_cov_15.833333_component_2:1268..1398:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,1268,1398,                                  1,131,1000000,15.833333,1459.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncX3,JN247852,NODE_77_length_35159_cov_21.340373:5472..5845:IncX3_1__JN247852:100.000000,100.0,                                  100.0,374,374,5472,5845,                                  1,374,1000000,1000000,35159.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,repB(R1701),CP039970,NODE_229_length_17926_cov_21.577534:15010..15632:repB(R1701)_1__CP039970:99.197432,99.2,                                  100.0,623,623,15010,15632,                                  1,623,1000000,1000000,17926.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFII(pBK30683),KF954760,NODE_242_length_17201_cov_12.375117:4006..4232:IncFII(pBK30683)_1__KF954760:100.000000,100.0,                                  100.0,227,227,4006,4232,                                  1,227,1000000,1000000,17201.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFIB(K),JN233704,NODE_318_length_12747_cov_5.598210:7991..8550:IncFIB(K)_1__JN233704:100.000000,100.0,                                  100.0,560,560,7991,8550,                                  1,560,1000000,1000000,12747.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,ColRNAI,DQ298019,NODE_403_length_9942_cov_28.444354:6559..6688:ColRNAI_1__DQ298019:100.000000,100.0,                                  100.0,130,130,6559,6688,                                  1,130,1000000,1000000,9942.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFII(K),CP000648,NODE_404_length_9909_cov_19.326931:8068..8215:IncFII(K)_1__CP000648:97.972973,97.97,                                  100.0,148,148,8068,8215,                                  1,148,1000000,1000000,9909.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFIB(K)(pCAV1099-114),CP011596,NODE_410_length_9764_cov_13.790003:5507..6066:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857,99.64,                                  100.0,560,560,5507,6066,                                  1,560,1000000,1000000,9764.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col(MGD2),NC003789,NODE_440_length_8729_cov_3.736059:3861..3961:Col(MGD2)_1__NC_003789:67.647059,91.09,                                  74.26,101,136,3861,3961,                                  1,101,1000000,1000000,8729.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncR,DQ449578,NODE_444_length_8704_cov_20.551555:2438..2688:IncR_1__DQ449578:99.203187,99.2,                                  100.0,251,251,2438,2688,                                  1,251,1000000,1000000,8704.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFII(K),CP000648,NODE_487_length_7785_cov_4.992171:1532..1679:IncFII(K)_1__CP000648:100.000000,100.0,                                  100.0,148,148,1532,1679,                                  1,148,1000000,1000000,7785.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_520_length_7264_cov_32.389892:12..125:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,12,125,                                  1,114,1000000,1000000,7264.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_520_length_7264_cov_32.389892:4875..4988:Col440I_1__CP023920:95.614035,95.61,                                  100.0,114,114,4875,4988,                                  1,114,1000000,1000000,7264.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncN,AY046276,NODE_552_length_6720_cov_29.707531:472..985:IncN_1__AY046276:99.221790,99.22,                                  100.0,514,514,472,985,                                  1,514,1000000,1000000,6720.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFII(K),CP000648,NODE_569_length_6376_cov_22.841247:3527..3674:IncFII(K)_1__CP000648:95.945946,95.95,                                  100.0,148,148,3527,3674,                                  1,148,1000000,1000000,6376.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_619_length_5775_cov_15.657588:1931..2044:Col440I_1__CP023920:92.982456,92.98,                                  100.0,114,114,1931,2044,                                  1,114,1000000,1000000,5775.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_693_length_4837_cov_29.825064:458..586:Col(pHAD28)_1__KU674895:94.656489,96.12,                                  98.47,129,131,458,586,                                  1,129,1000000,1000000,4837.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_693_length_4837_cov_29.825064:2942..3051:Col440I_1__CP023920:88.596491,91.82,                                  96.49,110,114,2942,3051,                                  1,110,1000000,1000000,4837.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_714_length_4640_cov_3.859482:4462..4592:Col(pHAD28)_1__KU674895:92.366412,92.37,                                  100.0,131,131,4462,4592,                                  1,131,1000000,1000000,4640.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_716_length_4632_cov_2.618266:1..105:Col440I_1__CP023920:88.596491,96.19,                                  92.11,105,114,1,105,                                  10,114,1000000,1000000,4632.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,IncFIA(pBK30683),KF954760,NODE_731_length_4501_cov_11.073059:806..1100:IncFIA(pBK30683)_1__KF954760:99.661017,99.66,                                  100.0,295,295,806,1100,                                  1,295,1000000,1000000,4501.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_762_length_4232_cov_3.514230:4112..4221:Col440I_1__CP023920:92.105263,95.45,                                  96.49,110,114,4112,4221,                                  1,110,1000000,1000000,4232.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col(pHAD28),KU674895,NODE_787_length_4017_cov_26.985113:1547..1676:Col(pHAD28)_1__KU674895:91.661325,92.37,                                  99.24,131,131,1547,1676,                                  1,131,1000000,1000000,4017.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col(IRGK),AY543071,NODE_833_length_3689_cov_7.529989:1370..1554:Col(IRGK)_1__AY543071:97.297297,97.3,                                  100.0,185,184,1370,1554,                                  1,184,1000000,1000000,3689.0
/scratch/alopatki_lab/Sharma/Project-6/processed_data/processed_all_090323-flat_fasta/AL_63_genome.fasta,short,Col440I,CP023920,NODE_861_length_3558_cov_5.225778:3436..3546:Col440I_1__CP023920:90.350877,92.79,                                  97.37,111,114,3436,3546,                                  1,111,1000000,1000000,3558.0
